2025-12-19 02:34:28,895 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:28,933 - EyeRemoteControl - DEBUG - Command detected: pause
2025-12-19 02:34:29,002 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:29,105 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:29,207 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:29,308 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:29,410 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:29,513 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:29,618 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:29,720 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:29,824 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:29,925 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:30,025 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:30,126 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:30,227 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:30,328 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:30,434 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:30,540 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:30,641 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:30,743 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:30,850 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:30,952 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:31,054 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:31,155 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:31,255 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:31,360 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:31,461 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:31,563 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:31,666 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:31,767 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:31,868 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:31,969 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:32,070 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:32,171 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:32,272 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:32,373 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:32,473 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:32,575 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:32,675 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:32,776 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:32,877 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:32,979 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:33,087 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:33,188 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:33,291 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:33,394 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:33,495 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:33,596 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:33,697 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:33,798 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:33,901 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:34,002 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:34,107 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:34,217 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:34,318 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:34,421 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:34,523 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:34,623 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:34,734 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:34,838 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:34,940 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:35,041 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:35,142 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:35,244 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:35,345 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:35,446 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:35,547 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:35,648 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:35,749 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:35,851 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:35,952 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:36,053 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:36,154 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:36,255 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:36,356 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:36,461 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:36,569 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:36,670 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:36,772 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:36,873 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
